date,yr,mn,dy,rmm1,rmm2,ph,amp
4/21/1978,1978,4,21,1.00E+36,1.00E+36,999,1.00E+36
4/22/1978,1978,4,22,1.00E+36,1.00E+36,999,1.00E+36
4/23/1978,1978,4,23,1.00E+36,1.00E+36,999,1.00E+36
4/24/1978,1978,4,24,1.00E+36,1.00E+36,999,1.00E+36
4/25/1978,1978,4,25,1.00E+36,1.00E+36,999,1.00E+36
4/26/1978,1978,4,26,1.00E+36,1.00E+36,999,1.00E+36
4/27/1978,1978,4,27,1.00E+36,1.00E+36,999,1.00E+36
4/28/1978,1978,4,28,1.00E+36,1.00E+36,999,1.00E+36
4/29/1978,1978,4,29,1.00E+36,1.00E+36,999,1.00E+36
4/30/1978,1978,4,30,1.00E+36,1.00E+36,999,1.00E+36
5/1/1978,1978,5,1,1.00E+36,1.00E+36,999,1.00E+36
5/2/1978,1978,5,2,1.00E+36,1.00E+36,999,1.00E+36
5/3/1978,1978,5,3,1.00E+36,1.00E+36,999,1.00E+36
5/4/1978,1978,5,4,1.00E+36,1.00E+36,999,1.00E+36
5/5/1978,1978,5,5,1.00E+36,1.00E+36,999,1.00E+36
5/6/1978,1978,5,6,1.00E+36,1.00E+36,999,1.00E+36
5/7/1978,1978,5,7,1.00E+36,1.00E+36,999,1.00E+36
5/8/1978,1978,5,8,1.00E+36,1.00E+36,999,1.00E+36
5/9/1978,1978,5,9,1.00E+36,1.00E+36,999,1.00E+36
5/10/1978,1978,5,10,1.00E+36,1.00E+36,999,1.00E+36
5/11/1978,1978,5,11,1.00E+36,1.00E+36,999,1.00E+36
5/12/1978,1978,5,12,1.00E+36,1.00E+36,999,1.00E+36
5/13/1978,1978,5,13,1.00E+36,1.00E+36,999,1.00E+36
5/14/1978,1978,5,14,1.00E+36,1.00E+36,999,1.00E+36
5/15/1978,1978,5,15,1.00E+36,1.00E+36,999,1.00E+36
5/16/1978,1978,5,16,1.00E+36,1.00E+36,999,1.00E+36
5/17/1978,1978,5,17,1.00E+36,1.00E+36,999,1.00E+36
5/18/1978,1978,5,18,1.00E+36,1.00E+36,999,1.00E+36
5/19/1978,1978,5,19,1.00E+36,1.00E+36,999,1.00E+36
5/20/1978,1978,5,20,1.00E+36,1.00E+36,999,1.00E+36
5/21/1978,1978,5,21,1.00E+36,1.00E+36,999,1.00E+36
5/22/1978,1978,5,22,1.00E+36,1.00E+36,999,1.00E+36
5/23/1978,1978,5,23,1.00E+36,1.00E+36,999,1.00E+36
5/24/1978,1978,5,24,1.00E+36,1.00E+36,999,1.00E+36
5/25/1978,1978,5,25,1.00E+36,1.00E+36,999,1.00E+36
5/26/1978,1978,5,26,1.00E+36,1.00E+36,999,1.00E+36
5/27/1978,1978,5,27,1.00E+36,1.00E+36,999,1.00E+36
5/28/1978,1978,5,28,1.00E+36,1.00E+36,999,1.00E+36
5/29/1978,1978,5,29,1.00E+36,1.00E+36,999,1.00E+36
5/30/1978,1978,5,30,1.00E+36,1.00E+36,999,1.00E+36
5/31/1978,1978,5,31,1.00E+36,1.00E+36,999,1.00E+36
6/1/1978,1978,6,1,1.00E+36,1.00E+36,999,1.00E+36
6/2/1978,1978,6,2,1.00E+36,1.00E+36,999,1.00E+36
6/3/1978,1978,6,3,1.00E+36,1.00E+36,999,1.00E+36
6/4/1978,1978,6,4,1.00E+36,1.00E+36,999,1.00E+36
6/5/1978,1978,6,5,1.00E+36,1.00E+36,999,1.00E+36
6/6/1978,1978,6,6,1.00E+36,1.00E+36,999,1.00E+36
6/7/1978,1978,6,7,1.00E+36,1.00E+36,999,1.00E+36
6/8/1978,1978,6,8,1.00E+36,1.00E+36,999,1.00E+36
6/9/1978,1978,6,9,1.00E+36,1.00E+36,999,1.00E+36
6/10/1978,1978,6,10,1.00E+36,1.00E+36,999,1.00E+36
6/11/1978,1978,6,11,1.00E+36,1.00E+36,999,1.00E+36
6/12/1978,1978,6,12,1.00E+36,1.00E+36,999,1.00E+36
6/13/1978,1978,6,13,1.00E+36,1.00E+36,999,1.00E+36
6/14/1978,1978,6,14,1.00E+36,1.00E+36,999,1.00E+36
6/15/1978,1978,6,15,1.00E+36,1.00E+36,999,1.00E+36
6/16/1978,1978,6,16,1.00E+36,1.00E+36,999,1.00E+36
6/17/1978,1978,6,17,1.00E+36,1.00E+36,999,1.00E+36
6/18/1978,1978,6,18,1.00E+36,1.00E+36,999,1.00E+36
6/19/1978,1978,6,19,1.00E+36,1.00E+36,999,1.00E+36
6/20/1978,1978,6,20,1.00E+36,1.00E+36,999,1.00E+36
6/21/1978,1978,6,21,1.00E+36,1.00E+36,999,1.00E+36
6/22/1978,1978,6,22,1.00E+36,1.00E+36,999,1.00E+36
6/23/1978,1978,6,23,1.00E+36,1.00E+36,999,1.00E+36
6/24/1978,1978,6,24,1.00E+36,1.00E+36,999,1.00E+36
6/25/1978,1978,6,25,1.00E+36,1.00E+36,999,1.00E+36
6/26/1978,1978,6,26,1.00E+36,1.00E+36,999,1.00E+36
6/27/1978,1978,6,27,1.00E+36,1.00E+36,999,1.00E+36
6/28/1978,1978,6,28,1.00E+36,1.00E+36,999,1.00E+36
6/29/1978,1978,6,29,1.00E+36,1.00E+36,999,1.00E+36
6/30/1978,1978,6,30,1.00E+36,1.00E+36,999,1.00E+36
7/1/1978,1978,7,1,1.00E+36,1.00E+36,999,1.00E+36
7/2/1978,1978,7,2,1.00E+36,1.00E+36,999,1.00E+36
7/3/1978,1978,7,3,1.00E+36,1.00E+36,999,1.00E+36
7/4/1978,1978,7,4,1.00E+36,1.00E+36,999,1.00E+36
7/5/1978,1978,7,5,1.00E+36,1.00E+36,999,1.00E+36
7/6/1978,1978,7,6,1.00E+36,1.00E+36,999,1.00E+36
7/7/1978,1978,7,7,1.00E+36,1.00E+36,999,1.00E+36
7/8/1978,1978,7,8,1.00E+36,1.00E+36,999,1.00E+36
7/9/1978,1978,7,9,1.00E+36,1.00E+36,999,1.00E+36
7/10/1978,1978,7,10,1.00E+36,1.00E+36,999,1.00E+36
7/11/1978,1978,7,11,1.00E+36,1.00E+36,999,1.00E+36
7/12/1978,1978,7,12,1.00E+36,1.00E+36,999,1.00E+36
7/13/1978,1978,7,13,1.00E+36,1.00E+36,999,1.00E+36
7/14/1978,1978,7,14,1.00E+36,1.00E+36,999,1.00E+36
7/15/1978,1978,7,15,1.00E+36,1.00E+36,999,1.00E+36
7/16/1978,1978,7,16,1.00E+36,1.00E+36,999,1.00E+36
7/17/1978,1978,7,17,1.00E+36,1.00E+36,999,1.00E+36
7/18/1978,1978,7,18,1.00E+36,1.00E+36,999,1.00E+36
7/19/1978,1978,7,19,1.00E+36,1.00E+36,999,1.00E+36
7/20/1978,1978,7,20,1.00E+36,1.00E+36,999,1.00E+36
7/21/1978,1978,7,21,1.00E+36,1.00E+36,999,1.00E+36
7/22/1978,1978,7,22,1.00E+36,1.00E+36,999,1.00E+36
7/23/1978,1978,7,23,1.00E+36,1.00E+36,999,1.00E+36
7/24/1978,1978,7,24,1.00E+36,1.00E+36,999,1.00E+36
7/25/1978,1978,7,25,1.00E+36,1.00E+36,999,1.00E+36
7/26/1978,1978,7,26,1.00E+36,1.00E+36,999,1.00E+36
7/27/1978,1978,7,27,1.00E+36,1.00E+36,999,1.00E+36
7/28/1978,1978,7,28,1.00E+36,1.00E+36,999,1.00E+36
7/29/1978,1978,7,29,1.00E+36,1.00E+36,999,1.00E+36
7/30/1978,1978,7,30,1.00E+36,1.00E+36,999,1.00E+36
7/31/1978,1978,7,31,1.00E+36,1.00E+36,999,1.00E+36
8/1/1978,1978,8,1,1.00E+36,1.00E+36,999,1.00E+36
8/2/1978,1978,8,2,1.00E+36,1.00E+36,999,1.00E+36
8/3/1978,1978,8,3,1.00E+36,1.00E+36,999,1.00E+36
8/4/1978,1978,8,4,1.00E+36,1.00E+36,999,1.00E+36
8/5/1978,1978,8,5,1.00E+36,1.00E+36,999,1.00E+36
8/6/1978,1978,8,6,1.00E+36,1.00E+36,999,1.00E+36
8/7/1978,1978,8,7,1.00E+36,1.00E+36,999,1.00E+36
8/8/1978,1978,8,8,1.00E+36,1.00E+36,999,1.00E+36
8/9/1978,1978,8,9,1.00E+36,1.00E+36,999,1.00E+36
8/10/1978,1978,8,10,1.00E+36,1.00E+36,999,1.00E+36
8/11/1978,1978,8,11,1.00E+36,1.00E+36,999,1.00E+36
8/12/1978,1978,8,12,1.00E+36,1.00E+36,999,1.00E+36
8/13/1978,1978,8,13,1.00E+36,1.00E+36,999,1.00E+36
8/14/1978,1978,8,14,1.00E+36,1.00E+36,999,1.00E+36
8/15/1978,1978,8,15,1.00E+36,1.00E+36,999,1.00E+36
8/16/1978,1978,8,16,1.00E+36,1.00E+36,999,1.00E+36
8/17/1978,1978,8,17,1.00E+36,1.00E+36,999,1.00E+36
8/18/1978,1978,8,18,1.00E+36,1.00E+36,999,1.00E+36
8/19/1978,1978,8,19,1.00E+36,1.00E+36,999,1.00E+36
8/20/1978,1978,8,20,1.00E+36,1.00E+36,999,1.00E+36
8/21/1978,1978,8,21,1.00E+36,1.00E+36,999,1.00E+36
8/22/1978,1978,8,22,1.00E+36,1.00E+36,999,1.00E+36
8/23/1978,1978,8,23,1.00E+36,1.00E+36,999,1.00E+36
8/24/1978,1978,8,24,1.00E+36,1.00E+36,999,1.00E+36
8/25/1978,1978,8,25,1.00E+36,1.00E+36,999,1.00E+36
8/26/1978,1978,8,26,1.00E+36,1.00E+36,999,1.00E+36
8/27/1978,1978,8,27,1.00E+36,1.00E+36,999,1.00E+36
8/28/1978,1978,8,28,1.00E+36,1.00E+36,999,1.00E+36
8/29/1978,1978,8,29,1.00E+36,1.00E+36,999,1.00E+36
8/30/1978,1978,8,30,1.00E+36,1.00E+36,999,1.00E+36
8/31/1978,1978,8,31,1.00E+36,1.00E+36,999,1.00E+36
9/1/1978,1978,9,1,1.00E+36,1.00E+36,999,1.00E+36
9/2/1978,1978,9,2,1.00E+36,1.00E+36,999,1.00E+36
9/3/1978,1978,9,3,1.00E+36,1.00E+36,999,1.00E+36
9/4/1978,1978,9,4,1.00E+36,1.00E+36,999,1.00E+36
9/5/1978,1978,9,5,1.00E+36,1.00E+36,999,1.00E+36
9/6/1978,1978,9,6,1.00E+36,1.00E+36,999,1.00E+36
9/7/1978,1978,9,7,1.00E+36,1.00E+36,999,1.00E+36
9/8/1978,1978,9,8,1.00E+36,1.00E+36,999,1.00E+36
9/9/1978,1978,9,9,1.00E+36,1.00E+36,999,1.00E+36
9/10/1978,1978,9,10,1.00E+36,1.00E+36,999,1.00E+36
9/11/1978,1978,9,11,1.00E+36,1.00E+36,999,1.00E+36
9/12/1978,1978,9,12,1.00E+36,1.00E+36,999,1.00E+36
9/13/1978,1978,9,13,1.00E+36,1.00E+36,999,1.00E+36
9/14/1978,1978,9,14,1.00E+36,1.00E+36,999,1.00E+36
9/15/1978,1978,9,15,1.00E+36,1.00E+36,999,1.00E+36
9/16/1978,1978,9,16,1.00E+36,1.00E+36,999,1.00E+36
9/17/1978,1978,9,17,1.00E+36,1.00E+36,999,1.00E+36
9/18/1978,1978,9,18,1.00E+36,1.00E+36,999,1.00E+36
9/19/1978,1978,9,19,1.00E+36,1.00E+36,999,1.00E+36
9/20/1978,1978,9,20,1.00E+36,1.00E+36,999,1.00E+36
9/21/1978,1978,9,21,1.00E+36,1.00E+36,999,1.00E+36
9/22/1978,1978,9,22,1.00E+36,1.00E+36,999,1.00E+36
9/23/1978,1978,9,23,1.00E+36,1.00E+36,999,1.00E+36
9/24/1978,1978,9,24,1.00E+36,1.00E+36,999,1.00E+36
9/25/1978,1978,9,25,1.00E+36,1.00E+36,999,1.00E+36
9/26/1978,1978,9,26,1.00E+36,1.00E+36,999,1.00E+36
9/27/1978,1978,9,27,1.00E+36,1.00E+36,999,1.00E+36
9/28/1978,1978,9,28,1.00E+36,1.00E+36,999,1.00E+36
9/29/1978,1978,9,29,1.00E+36,1.00E+36,999,1.00E+36
9/30/1978,1978,9,30,1.00E+36,1.00E+36,999,1.00E+36
10/1/1978,1978,10,1,1.00E+36,1.00E+36,999,1.00E+36
10/2/1978,1978,10,2,1.00E+36,1.00E+36,999,1.00E+36
10/3/1978,1978,10,3,1.00E+36,1.00E+36,999,1.00E+36
10/4/1978,1978,10,4,1.00E+36,1.00E+36,999,1.00E+36
10/5/1978,1978,10,5,1.00E+36,1.00E+36,999,1.00E+36
10/6/1978,1978,10,6,1.00E+36,1.00E+36,999,1.00E+36
10/7/1978,1978,10,7,1.00E+36,1.00E+36,999,1.00E+36
10/8/1978,1978,10,8,1.00E+36,1.00E+36,999,1.00E+36
10/9/1978,1978,10,9,1.00E+36,1.00E+36,999,1.00E+36
10/10/1978,1978,10,10,1.00E+36,1.00E+36,999,1.00E+36
10/11/1978,1978,10,11,1.00E+36,1.00E+36,999,1.00E+36
10/12/1978,1978,10,12,1.00E+36,1.00E+36,999,1.00E+36
10/13/1978,1978,10,13,1.00E+36,1.00E+36,999,1.00E+36
10/14/1978,1978,10,14,1.00E+36,1.00E+36,999,1.00E+36
10/15/1978,1978,10,15,1.00E+36,1.00E+36,999,1.00E+36
10/16/1978,1978,10,16,1.00E+36,1.00E+36,999,1.00E+36
10/17/1978,1978,10,17,1.00E+36,1.00E+36,999,1.00E+36
10/18/1978,1978,10,18,1.00E+36,1.00E+36,999,1.00E+36
10/19/1978,1978,10,19,1.00E+36,1.00E+36,999,1.00E+36
10/20/1978,1978,10,20,1.00E+36,1.00E+36,999,1.00E+36
10/21/1978,1978,10,21,1.00E+36,1.00E+36,999,1.00E+36
10/22/1978,1978,10,22,1.00E+36,1.00E+36,999,1.00E+36
10/23/1978,1978,10,23,1.00E+36,1.00E+36,999,1.00E+36
10/24/1978,1978,10,24,1.00E+36,1.00E+36,999,1.00E+36
10/25/1978,1978,10,25,1.00E+36,1.00E+36,999,1.00E+36
10/26/1978,1978,10,26,1.00E+36,1.00E+36,999,1.00E+36
10/27/1978,1978,10,27,1.00E+36,1.00E+36,999,1.00E+36
10/28/1978,1978,10,28,1.00E+36,1.00E+36,999,1.00E+36
10/29/1978,1978,10,29,1.00E+36,1.00E+36,999,1.00E+36
10/30/1978,1978,10,30,1.00E+36,1.00E+36,999,1.00E+36
10/31/1978,1978,10,31,1.00E+36,1.00E+36,999,1.00E+36
11/1/1978,1978,11,1,1.00E+36,1.00E+36,999,1.00E+36
11/2/1978,1978,11,2,1.00E+36,1.00E+36,999,1.00E+36
11/3/1978,1978,11,3,1.00E+36,1.00E+36,999,1.00E+36
11/4/1978,1978,11,4,1.00E+36,1.00E+36,999,1.00E+36
11/5/1978,1978,11,5,1.00E+36,1.00E+36,999,1.00E+36
11/6/1978,1978,11,6,1.00E+36,1.00E+36,999,1.00E+36
11/7/1978,1978,11,7,1.00E+36,1.00E+36,999,1.00E+36
11/8/1978,1978,11,8,1.00E+36,1.00E+36,999,1.00E+36
11/9/1978,1978,11,9,1.00E+36,1.00E+36,999,1.00E+36
11/10/1978,1978,11,10,1.00E+36,1.00E+36,999,1.00E+36
11/11/1978,1978,11,11,1.00E+36,1.00E+36,999,1.00E+36
11/12/1978,1978,11,12,1.00E+36,1.00E+36,999,1.00E+36
11/13/1978,1978,11,13,1.00E+36,1.00E+36,999,1.00E+36
11/14/1978,1978,11,14,1.00E+36,1.00E+36,999,1.00E+36
11/15/1978,1978,11,15,1.00E+36,1.00E+36,999,1.00E+36
11/16/1978,1978,11,16,1.00E+36,1.00E+36,999,1.00E+36
11/17/1978,1978,11,17,1.00E+36,1.00E+36,999,1.00E+36
11/18/1978,1978,11,18,1.00E+36,1.00E+36,999,1.00E+36
11/19/1978,1978,11,19,1.00E+36,1.00E+36,999,1.00E+36
11/20/1978,1978,11,20,1.00E+36,1.00E+36,999,1.00E+36
11/21/1978,1978,11,21,1.00E+36,1.00E+36,999,1.00E+36
11/22/1978,1978,11,22,1.00E+36,1.00E+36,999,1.00E+36
11/23/1978,1978,11,23,1.00E+36,1.00E+36,999,1.00E+36
11/24/1978,1978,11,24,1.00E+36,1.00E+36,999,1.00E+36
11/25/1978,1978,11,25,1.00E+36,1.00E+36,999,1.00E+36
11/26/1978,1978,11,26,1.00E+36,1.00E+36,999,1.00E+36
11/27/1978,1978,11,27,1.00E+36,1.00E+36,999,1.00E+36
11/28/1978,1978,11,28,1.00E+36,1.00E+36,999,1.00E+36
11/29/1978,1978,11,29,1.00E+36,1.00E+36,999,1.00E+36
11/30/1978,1978,11,30,1.00E+36,1.00E+36,999,1.00E+36
12/1/1978,1978,12,1,1.00E+36,1.00E+36,999,1.00E+36
12/2/1978,1978,12,2,1.00E+36,1.00E+36,999,1.00E+36
12/3/1978,1978,12,3,1.00E+36,1.00E+36,999,1.00E+36
12/4/1978,1978,12,4,1.00E+36,1.00E+36,999,1.00E+36
12/5/1978,1978,12,5,1.00E+36,1.00E+36,999,1.00E+36
12/6/1978,1978,12,6,1.00E+36,1.00E+36,999,1.00E+36
12/7/1978,1978,12,7,1.00E+36,1.00E+36,999,1.00E+36
12/8/1978,1978,12,8,1.00E+36,1.00E+36,999,1.00E+36
12/9/1978,1978,12,9,1.00E+36,1.00E+36,999,1.00E+36
12/10/1978,1978,12,10,1.00E+36,1.00E+36,999,1.00E+36
12/11/1978,1978,12,11,1.00E+36,1.00E+36,999,1.00E+36
12/12/1978,1978,12,12,1.00E+36,1.00E+36,999,1.00E+36
12/13/1978,1978,12,13,1.00E+36,1.00E+36,999,1.00E+36
12/14/1978,1978,12,14,1.00E+36,1.00E+36,999,1.00E+36
12/15/1978,1978,12,15,1.00E+36,1.00E+36,999,1.00E+36
12/16/1978,1978,12,16,1.00E+36,1.00E+36,999,1.00E+36
12/17/1978,1978,12,17,1.00E+36,1.00E+36,999,1.00E+36
12/18/1978,1978,12,18,1.00E+36,1.00E+36,999,1.00E+36
12/19/1978,1978,12,19,1.00E+36,1.00E+36,999,1.00E+36
12/20/1978,1978,12,20,1.00E+36,1.00E+36,999,1.00E+36
12/21/1978,1978,12,21,1.00E+36,1.00E+36,999,1.00E+36
12/22/1978,1978,12,22,1.00E+36,1.00E+36,999,1.00E+36
12/23/1978,1978,12,23,1.00E+36,1.00E+36,999,1.00E+36
12/24/1978,1978,12,24,1.00E+36,1.00E+36,999,1.00E+36
12/25/1978,1978,12,25,1.00E+36,1.00E+36,999,1.00E+36
12/26/1978,1978,12,26,1.00E+36,1.00E+36,999,1.00E+36
12/27/1978,1978,12,27,1.00E+36,1.00E+36,999,1.00E+36
12/28/1978,1978,12,28,1.00E+36,1.00E+36,999,1.00E+36
12/29/1978,1978,12,29,1.00E+36,1.00E+36,999,1.00E+36
12/30/1978,1978,12,30,1.00E+36,1.00E+36,999,1.00E+36
12/31/1978,1978,12,31,1.00E+36,1.00E+36,999,1.00E+36
1/1/1979,1979,1,1,0.142507,1.05047,6,1.0600899
1/2/1979,1979,1,2,-0.2042,1.37361,7,1.3887
1/3/1979,1979,1,3,-0.15861,1.53943,7,1.54758
1/4/1979,1979,1,4,-0.18245,1.45972,7,1.4710799
1/5/1979,1979,1,5,-0.32005,1.1368001,7,1.181
1/6/1979,1979,1,6,-0.43246001,1.16374,7,1.2415
1/7/1979,1979,1,7,-0.13584,1.31768,7,1.3246599
1/8/1979,1979,1,8,6.10E-02,1.47088,6,1.47214
1/9/1979,1979,1,9,0.49881801,1.58413,6,1.66081
1/10/1979,1979,1,10,0.367908,1.81204,6,1.84901
1/11/1979,1979,1,11,-7.52E-02,1.89029,7,1.89178
1/12/1979,1979,1,12,-0.53951001,2.34341,7,2.4047201
1/13/1979,1979,1,13,-0.75461,2.3267901,7,2.44609
1/14/1979,1979,1,14,-0.97725999,1.9790699,7,2.2072001
1/15/1979,1979,1,15,-0.84601003,1.7326699,7,1.92818
1/16/1979,1979,1,16,-0.91780001,1.65666,7,1.8939101
1/17/1979,1979,1,17,-0.81748003,2.2133999,7,2.35954
1/18/1979,1979,1,18,-1.01495,2.41979,7,2.6240301
1/19/1979,1979,1,19,-1.24433,2.2994499,7,2.6145401
1/20/1979,1979,1,20,-1.70406,1.84306,7,2.5101099
1/21/1979,1979,1,21,-2.2290201,1.30446,8,2.58266
1/22/1979,1979,1,22,-2.4181299,0.78733999,8,2.5430801
1/23/1979,1979,1,23,-2.19749,0.216461,8,2.2081299
1/24/1979,1979,1,24,-2.0982201,-3.52E-02,1,2.09852
1/25/1979,1979,1,25,-1.627,-7.12E-02,1,1.6285599
1/26/1979,1979,1,26,-1.29933,4.60E-02,8,1.30015
1/27/1979,1979,1,27,-1.0233001,-0.27015999,1,1.05836
1/28/1979,1979,1,28,-0.65562999,-0.48424,1,0.81506902
1/29/1979,1979,1,29,-0.39502001,-0.4919,2,0.63087499
1/30/1979,1979,1,30,-0.18128,-0.74539,2,0.76711899
1/31/1979,1979,1,31,0.128084,-0.58240002,3,0.59631401
2/1/1979,1979,2,1,0.29133001,2.58E-02,5,0.292467
2/2/1979,1979,2,2,2.28E-02,0.165766,6,0.16732401
2/3/1979,1979,2,3,-0.21459,-0.14203,1,0.25733101
2/4/1979,1979,2,4,-0.32266,-0.49125001,2,0.58773398
2/5/1979,1979,2,5,-0.35425001,-0.51427001,2,0.62447
2/6/1979,1979,2,6,-0.50365001,-0.69031,2,0.85451299
2/7/1979,1979,2,7,-0.35501,-0.85974997,2,0.930161
2/8/1979,1979,2,8,-6.62E-02,-1.0451601,2,1.04725
2/9/1979,1979,2,9,0.18425401,-1.18536,3,1.19959
2/10/1979,1979,2,10,0.35939601,-1.3551,3,1.40195
2/11/1979,1979,2,11,0.384312,-1.44981,3,1.49988
2/12/1979,1979,2,12,0.46744999,-1.42767,3,1.50225
2/13/1979,1979,2,13,0.68421501,-1.70217,3,1.83454
2/14/1979,1979,2,14,0.69328398,-1.71529,3,1.8501
2/15/1979,1979,2,15,0.76665097,-1.5529799,3,1.73191
2/16/1979,1979,2,16,0.76698601,-1.56672,3,1.74438
2/17/1979,1979,2,17,0.49177501,-1.3446701,3,1.43177
2/18/1979,1979,2,18,0.329052,-0.85293001,3,0.91420603
2/19/1979,1979,2,19,0.67793,-0.47705999,4,0.82896203
2/20/1979,1979,2,20,0.98772299,-0.34391001,4,1.04588
2/21/1979,1979,2,21,0.82038498,-0.10587,4,0.82718801
2/22/1979,1979,2,22,0.83217001,-0.15549,4,0.84657198
2/23/1979,1979,2,23,0.87016398,-0.11892,4,0.87825203
2/24/1979,1979,2,24,1.06846,-0.22383,4,1.09165
2/25/1979,1979,2,25,0.95532203,-0.11561,4,0.96229202
2/26/1979,1979,2,26,0.95293403,-0.38637999,4,1.02829
2/27/1979,1979,2,27,1.14818,-0.58402002,4,1.28817
2/28/1979,1979,2,28,0.89148498,-0.65551001,4,1.10654
3/1/1979,1979,3,1,0.68220901,-0.56769001,4,0.88751501
3/2/1979,1979,3,2,0.71402401,-0.44791001,4,0.84288198
3/3/1979,1979,3,3,0.99726403,-0.49009001,4,1.1111799
3/4/1979,1979,3,4,0.86113,-0.52350998,4,1.0077699
3/5/1979,1979,3,5,0.78247303,-0.59341002,4,0.98203802
3/6/1979,1979,3,6,0.86020899,-0.70280999,4,1.11081
3/7/1979,1979,3,7,1.21244,-0.75281,4,1.42714
3/8/1979,1979,3,8,1.55521,-0.68927997,4,1.70111
3/9/1979,1979,3,9,2.0468299,-0.43983999,4,2.09356
3/10/1979,1979,3,10,2.4323101,0.180324,5,2.4389801
3/11/1979,1979,3,11,2.45823,0.506127,5,2.5097899
3/12/1979,1979,3,12,2.4562299,0.54999799,5,2.51705
3/13/1979,1979,3,13,2.4149001,0.51318699,5,2.4688201
3/14/1979,1979,3,14,2.03386,0.36684999,5,2.06668
3/15/1979,1979,3,15,1.87226,0.497899,5,1.93733
3/16/1979,1979,3,16,1.4910901,0.43545699,5,1.55337
3/17/1979,1979,3,17,1.02677,0.38874099,5,1.0979
3/18/1979,1979,3,18,0.51160699,0.176935,5,0.54133803
3/19/1979,1979,3,19,-9.84E-02,0.41062501,7,0.42224199
3/20/1979,1979,3,20,-0.56242001,0.2974,8,0.63621199
3/21/1979,1979,3,21,-0.84581,2.01E-03,8,0.845815
3/22/1979,1979,3,22,-1.2388999,-0.17601,1,1.25134
3/23/1979,1979,3,23,-1.5655,-0.42642999,1,1.62254
3/24/1979,1979,3,24,-1.4274,-0.88938999,1,1.68181
3/25/1979,1979,3,25,-0.84921002,-1.16299,2,1.44004
3/26/1979,1979,3,26,-0.65432,-1.44513,2,1.58636
3/27/1979,1979,3,27,-0.42092001,-1.15355,2,1.22794
3/28/1979,1979,3,28,-7.17E-02,-0.99352998,2,0.99611402
3/29/1979,1979,3,29,0.27841899,-0.82762003,3,0.8732
3/30/1979,1979,3,30,0.43985701,-0.85618001,3,0.96255499
3/31/1979,1979,3,31,0.33895499,-1.18882,3,1.23619
4/1/1979,1979,4,1,0.343018,-1.12802,3,1.17902
4/2/1979,1979,4,2,0.330973,-1.43226,3,1.47
4/3/1979,1979,4,3,0.620067,-1.6604,3,1.7724
4/4/1979,1979,4,4,0.84749103,-1.69901,3,1.8986501
4/5/1979,1979,4,5,0.97226202,-1.8062201,3,2.05127
4/6/1979,1979,4,6,1.08772,-1.7709301,3,2.0783
4/7/1979,1979,4,7,1.22003,-1.64809,3,2.05053
4/8/1979,1979,4,8,1.47492,-1.39386,4,2.02934
4/9/1979,1979,4,9,1.74307,-1.05164,4,2.0357399
4/10/1979,1979,4,10,2.0048599,-0.639,4,2.1042299
4/11/1979,1979,4,11,2.1812501,-7.02E-02,4,2.18238
4/12/1979,1979,4,12,2.11957,0.38530499,5,2.1543
4/13/1979,1979,4,13,1.92713,0.816414,5,2.0929301
4/14/1979,1979,4,14,1.39404,1.03303,5,1.73508
4/15/1979,1979,4,15,0.984676,1.39125,6,1.70445
4/16/1979,1979,4,16,0.54431301,1.7736,6,1.85524
4/17/1979,1979,4,17,2.86E-02,1.91926,6,1.91947
4/18/1979,1979,4,18,-0.41758001,1.65152,7,1.70349
4/19/1979,1979,4,19,-0.76055998,1.5130399,7,1.69344
4/20/1979,1979,4,20,-1.33088,1.40377,7,1.9343801
4/21/1979,1979,4,21,-1.82699,0.88586998,8,2.0304301
4/22/1979,1979,4,22,-2.00686,0.32139999,8,2.0324399
4/23/1979,1979,4,23,-1.90695,-0.18456,1,1.9158601
4/24/1979,1979,4,24,-1.7161601,-0.40265,1,1.76276
4/25/1979,1979,4,25,-1.5779001,-0.40702,1,1.62955
4/26/1979,1979,4,26,-1.6526999,-0.41354001,1,1.70365
4/27/1979,1979,4,27,-1.5146199,-0.55369997,1,1.61265
4/28/1979,1979,4,28,-1.48313,-0.82214999,1,1.69576
4/29/1979,1979,4,29,-1.34523,-1.05098,1,1.7071
4/30/1979,1979,4,30,-1.12556,-1.15801,2,1.61489
5/1/1979,1979,5,1,-0.54707003,-1.5156,2,1.61131
5/2/1979,1979,5,2,0.14435001,-1.57209,3,1.57871
5/3/1979,1979,5,3,0.589145,-1.4309601,3,1.5475
5/4/1979,1979,5,4,0.828628,-1.2179199,3,1.47307
5/5/1979,1979,5,5,1.0963,-0.99869001,4,1.48299
5/6/1979,1979,5,6,1.18766,-0.76879001,4,1.41477
5/7/1979,1979,5,7,1.02484,-0.67333001,4,1.22624
5/8/1979,1979,5,8,0.86756998,-0.50312001,4,1.0029
5/9/1979,1979,5,9,0.87455899,-0.70934999,4,1.12607
5/10/1979,1979,5,10,0.764947,-0.38762999,4,0.85755497
5/11/1979,1979,5,11,0.83285499,-0.1242,4,0.84206498
5/12/1979,1979,5,12,0.82370198,0.16648801,5,0.84035897
5/13/1979,1979,5,13,1.21007,0.65887803,5,1.37782
5/14/1979,1979,5,14,1.3176399,1.0303,5,1.67263
5/15/1979,1979,5,15,1.21828,1.364,6,1.82885
